BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9920    
Mole fraction Ar(1s2)                     0.1000E-03
Mole fraction Ar(1s3)                     0.1000E-03
Mole fraction Ar(1s4)                     0.1000E-03
Mole fraction Ar(1s5)                     0.1000E-03
Mole fraction O2                          0.1000E-03
Mole fraction O2(0.98)                    0.1000E-03
Mole fraction O2(1.63)                    0.1000E-03
Mole fraction H2O                         0.6960E-02
Mole fraction H                           0.1000E-03
Mole fraction H(2p)(10.2eV)               0.1000E-03
Mole fraction H(2s)(10.2eV)               0.1000E-03
 
 
Energy (eV) 	Electric field / N (Td)                                         
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.9709E-18
0.1209	0.1188E-17
0.1408	0.1512E-17
0.1653	0.2154E-17
0.1954	0.3730E-17
0.2319	0.7839E-17
0.2757	0.1798E-16
0.3249	0.4029E-16
0.3786	0.8400E-16
0.4357	0.1612E-15
0.4920	0.2838E-15
0.5471	0.4648E-15
0.6001	0.7154E-15
0.6507	0.1046E-14
0.6994	0.1467E-14
0.7461	0.1986E-14
0.7920	0.2612E-14
0.8378	0.3355E-14
0.8846	0.4223E-14
0.9328	0.5224E-14
0.9838	0.6366E-14
1.038	0.7655E-14
1.097	0.9094E-14
1.162	0.1068E-13
1.233	0.1242E-13
1.642	0.1828E-13
1.706	0.1991E-13
1.778	0.2166E-13
1.861	0.2349E-13
1.953	0.2540E-13
2.057	0.2736E-13
2.172	0.2933E-13
2.298	0.3132E-13
2.437	0.3329E-13
2.581	0.3518E-13
2.745	0.3713E-13
2.923	0.3906E-13
3.113	0.4098E-13
3.315	0.4288E-13
3.526	0.4475E-13
3.741	0.4656E-13
3.956	0.4829E-13
4.165	0.4991E-13
4.365	0.5141E-13
4.553	0.5279E-13
4.729	0.5405E-13
4.892	0.5519E-13
5.044	0.5623E-13
5.186	0.5718E-13
5.320	0.5807E-13
5.448	0.5891E-13
5.572	0.5971E-13
5.694	0.6048E-13
5.815	0.6123E-13
5.936	0.6197E-13
6.059	0.6271E-13
6.185	0.6345E-13
6.314	0.6419E-13
6.446	0.6495E-13
6.584	0.6571E-13
6.726	0.6649E-13
6.875	0.6729E-13
7.029	0.6810E-13
7.191	0.6893E-13
7.360	0.6978E-13
7.537	0.7065E-13
7.725	0.7155E-13
7.923	0.7248E-13
8.134	0.7344E-13
8.359	0.7444E-13
8.601	0.7547E-13
8.862	0.7656E-13
9.145	0.7770E-13
9.453	0.7889E-13
9.792	0.8015E-13
10.16	0.8148E-13
10.58	0.8288E-13
11.04	0.8436E-13
11.55	0.8593E-13
12.13	0.8760E-13
12.78	0.8935E-13
13.52	0.9121E-13
14.36	0.9317E-13
15.32	0.9523E-13
16.41	0.9740E-13
17.66	0.9967E-13
19.09	0.1020E-12
20.74	0.1045E-12
22.63	0.1070E-12
24.79	0.1096E-12
27.27	0.1122E-12
30.12	0.1148E-12
33.39	0.1175E-12
37.16	0.1201E-12
41.51	0.1227E-12
46.57	0.1251E-12
52.47	0.1275E-12
59.41	0.1297E-12
67.64	0.1317E-12
77.48	0.1335E-12
 
 
C36   Ar(1s5)    Excitation    1.73 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.1062E-18
0.1209	0.1396E-18
0.1408	0.1882E-18
0.1653	0.2727E-18
0.1954	0.4523E-18
0.2319	0.8877E-18
0.2757	0.1957E-17
0.3249	0.4382E-17
0.3786	0.9372E-17
0.4357	0.1869E-16
0.4920	0.3439E-16
0.5471	0.5894E-16
0.6001	0.9496E-16
0.6507	0.1451E-15
0.6994	0.2123E-15
0.7461	0.2991E-15
0.7920	0.4085E-15
0.8378	0.5434E-15
0.8846	0.7066E-15
0.9328	0.9008E-15
0.9838	0.1129E-14
1.038	0.1392E-14
1.097	0.1694E-14
1.162	0.2034E-14
1.233	0.2413E-14
1.642	0.3840E-14
1.706	0.4206E-14
1.778	0.4605E-14
1.861	0.5032E-14
1.953	0.5484E-14
2.057	0.5954E-14
2.172	0.6439E-14
2.298	0.6932E-14
2.437	0.7432E-14
2.581	0.7918E-14
2.745	0.8427E-14
2.923	0.8942E-14
3.113	0.9460E-14
3.315	0.9981E-14
3.526	0.1050E-13
3.741	0.1101E-13
3.956	0.1150E-13
4.165	0.1196E-13
4.365	0.1239E-13
4.553	0.1279E-13
4.729	0.1315E-13
4.892	0.1349E-13
5.044	0.1379E-13
5.186	0.1407E-13
5.320	0.1433E-13
5.448	0.1458E-13
5.572	0.1481E-13
5.694	0.1504E-13
5.815	0.1526E-13
5.936	0.1548E-13
6.059	0.1570E-13
6.185	0.1592E-13
6.314	0.1614E-13
6.446	0.1636E-13
6.584	0.1659E-13
6.726	0.1682E-13
6.875	0.1705E-13
7.029	0.1729E-13
7.191	0.1754E-13
7.360	0.1779E-13
7.537	0.1804E-13
7.725	0.1831E-13
7.923	0.1858E-13
8.134	0.1887E-13
8.359	0.1916E-13
8.601	0.1947E-13
8.862	0.1979E-13
9.145	0.2013E-13
9.453	0.2048E-13
9.792	0.2086E-13
10.16	0.2125E-13
10.58	0.2167E-13
11.04	0.2211E-13
11.55	0.2258E-13
12.13	0.2307E-13
12.78	0.2359E-13
13.52	0.2415E-13
14.36	0.2473E-13
15.32	0.2535E-13
16.41	0.2600E-13
17.66	0.2668E-13
19.09	0.2738E-13
20.74	0.2812E-13
22.63	0.2887E-13
24.79	0.2965E-13
27.27	0.3044E-13
30.12	0.3123E-13
33.39	0.3202E-13
37.16	0.3281E-13
41.51	0.3358E-13
46.57	0.3432E-13
52.47	0.3503E-13
59.41	0.3570E-13
67.64	0.3631E-13
77.48	0.3685E-13
 
 
C37   Ar(1s5)    Excitation    1.75 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.5441E-18
0.1209	0.7312E-18
0.1408	0.9965E-18
0.1653	0.1439E-17
0.1954	0.2344E-17
0.2319	0.4515E-17
0.2757	0.9901E-17
0.3249	0.2235E-16
0.3786	0.4843E-16
0.4357	0.9787E-16
0.4920	0.1822E-15
0.5471	0.3151E-15
0.6001	0.5112E-15
0.6507	0.7851E-15
0.6994	0.1153E-14
0.7461	0.1628E-14
0.7920	0.2228E-14
0.8378	0.2970E-14
0.8846	0.3870E-14
0.9328	0.4947E-14
0.9838	0.6219E-14
1.038	0.7704E-14
1.097	0.9419E-14
1.162	0.1138E-13
1.233	0.1359E-13
1.642	0.2317E-13
1.706	0.2534E-13
1.778	0.2775E-13
1.861	0.3039E-13
1.953	0.3324E-13
2.057	0.3629E-13
2.172	0.3951E-13
2.298	0.4288E-13
2.437	0.4638E-13
2.581	0.4986E-13
2.745	0.5360E-13
2.923	0.5746E-13
3.113	0.6141E-13
3.315	0.6545E-13
3.526	0.6951E-13
3.741	0.7352E-13
3.956	0.7741E-13
4.165	0.8111E-13
4.365	0.8457E-13
4.553	0.8776E-13
4.729	0.9068E-13
4.892	0.9334E-13
5.044	0.9578E-13
5.186	0.9802E-13
5.320	0.1001E-12
5.448	0.1021E-12
5.572	0.1039E-12
5.694	0.1057E-12
5.815	0.1075E-12
5.936	0.1092E-12
6.059	0.1109E-12
6.185	0.1126E-12
6.314	0.1144E-12
6.446	0.1161E-12
6.584	0.1179E-12
6.726	0.1197E-12
6.875	0.1215E-12
7.029	0.1234E-12
7.191	0.1253E-12
7.360	0.1273E-12
7.537	0.1293E-12
7.725	0.1313E-12
7.923	0.1335E-12
8.134	0.1357E-12
8.359	0.1380E-12
8.601	0.1403E-12
8.862	0.1428E-12
9.145	0.1454E-12
9.453	0.1482E-12
9.792	0.1511E-12
10.16	0.1541E-12
10.58	0.1573E-12
11.04	0.1607E-12
11.55	0.1643E-12
12.13	0.1681E-12
12.78	0.1721E-12
13.52	0.1763E-12
14.36	0.1808E-12
15.32	0.1855E-12
16.41	0.1904E-12
17.66	0.1956E-12
19.09	0.2009E-12
20.74	0.2065E-12
22.63	0.2122E-12
24.79	0.2181E-12
27.27	0.2240E-12
30.12	0.2300E-12
33.39	0.2359E-12
37.16	0.2418E-12
41.51	0.2475E-12
46.57	0.2530E-12
52.47	0.2583E-12
59.41	0.2632E-12
67.64	0.2676E-12
77.48	0.2715E-12
 
 
C38   Ar(1s5)    Excitation    1.85 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.2444E-19
0.1209	0.3557E-19
0.1408	0.5140E-19
0.1653	0.7593E-19
0.1954	0.1203E-18
0.2319	0.2178E-18
0.2757	0.4569E-18
0.3249	0.1029E-17
0.3786	0.2290E-17
0.4357	0.4808E-17
0.4920	0.9314E-17
0.5471	0.1671E-16
0.6001	0.2800E-16
0.6507	0.4420E-16
0.6994	0.6637E-16
0.7461	0.9541E-16
0.7920	0.1323E-15
0.8378	0.1779E-15
0.8846	0.2329E-15
0.9328	0.2978E-15
0.9838	0.3731E-15
1.038	0.4587E-15
1.097	0.5546E-15
1.162	0.6597E-15
1.233	0.7729E-15
1.642	0.9835E-15
1.706	0.1090E-14
1.778	0.1199E-14
1.861	0.1307E-14
1.953	0.1410E-14
2.057	0.1506E-14
2.172	0.1591E-14
2.298	0.1663E-14
2.437	0.1721E-14
2.581	0.1763E-14
2.745	0.1791E-14
2.923	0.1803E-14
3.113	0.1802E-14
3.315	0.1789E-14
3.526	0.1765E-14
3.741	0.1734E-14
3.956	0.1698E-14
4.165	0.1660E-14
4.365	0.1621E-14
4.553	0.1583E-14
4.729	0.1547E-14
4.892	0.1514E-14
5.044	0.1483E-14
5.186	0.1454E-14
5.320	0.1428E-14
5.448	0.1403E-14
5.572	0.1380E-14
5.694	0.1358E-14
5.815	0.1336E-14
5.936	0.1316E-14
6.059	0.1295E-14
6.185	0.1275E-14
6.314	0.1255E-14
6.446	0.1235E-14
6.584	0.1215E-14
6.726	0.1195E-14
6.875	0.1175E-14
7.029	0.1154E-14
7.191	0.1134E-14
7.360	0.1114E-14
7.537	0.1093E-14
7.725	0.1072E-14
7.923	0.1051E-14
8.134	0.1029E-14
8.359	0.1007E-14
8.601	0.9842E-15
8.862	0.9608E-15
9.145	0.9366E-15
9.453	0.9115E-15
9.792	0.8857E-15
10.16	0.8590E-15
10.58	0.8314E-15
11.04	0.8029E-15
11.55	0.7735E-15
12.13	0.7432E-15
12.78	0.7120E-15
13.52	0.6799E-15
14.36	0.6470E-15
15.32	0.6134E-15
16.41	0.5792E-15
17.66	0.5445E-15
19.09	0.5095E-15
20.74	0.4744E-15
22.63	0.4394E-15
24.79	0.4048E-15
27.27	0.3709E-15
30.12	0.3379E-15
33.39	0.3061E-15
37.16	0.2756E-15
41.51	0.2468E-15
46.57	0.2197E-15
52.47	0.1945E-15
59.41	0.1711E-15
67.64	0.1497E-15
77.48	0.1301E-15
 
 
C39   Ar(1s5)    Excitation    1.85 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.1196E-19
0.1209	0.1818E-19
0.1408	0.2742E-19
0.1653	0.4195E-19
0.1954	0.6733E-19
0.2319	0.1193E-18
0.2757	0.2405E-18
0.3249	0.5255E-18
0.3786	0.1160E-17
0.4357	0.2457E-17
0.4920	0.4849E-17
0.5471	0.8906E-17
0.6001	0.1530E-16
0.6507	0.2477E-16
0.6994	0.3814E-16
0.7461	0.5615E-16
0.7920	0.7962E-16
0.8378	0.1093E-15
0.8846	0.1460E-15
0.9328	0.1901E-15
0.9838	0.2423E-15
1.038	0.3028E-15
1.097	0.3718E-15
1.162	0.4490E-15
1.233	0.5340E-15
1.642	0.7495E-15
1.706	0.8321E-15
1.778	0.9189E-15
1.861	0.1008E-14
1.953	0.1098E-14
2.057	0.1186E-14
2.172	0.1270E-14
2.298	0.1349E-14
2.437	0.1421E-14
2.581	0.1484E-14
2.745	0.1541E-14
2.923	0.1590E-14
3.113	0.1631E-14
3.315	0.1666E-14
3.526	0.1695E-14
3.741	0.1717E-14
3.956	0.1736E-14
4.165	0.1750E-14
4.365	0.1762E-14
4.553	0.1771E-14
4.729	0.1778E-14
4.892	0.1784E-14
5.044	0.1789E-14
5.186	0.1794E-14
5.320	0.1798E-14
5.448	0.1802E-14
5.572	0.1806E-14
5.694	0.1810E-14
5.815	0.1814E-14
5.936	0.1818E-14
6.059	0.1822E-14
6.185	0.1826E-14
6.314	0.1831E-14
6.446	0.1836E-14
6.584	0.1840E-14
6.726	0.1846E-14
6.875	0.1851E-14
7.029	0.1857E-14
7.191	0.1863E-14
7.360	0.1869E-14
7.537	0.1876E-14
7.725	0.1883E-14
7.923	0.1891E-14
8.134	0.1899E-14
8.359	0.1907E-14
8.601	0.1917E-14
8.862	0.1926E-14
9.145	0.1936E-14
9.453	0.1947E-14
9.792	0.1959E-14
10.16	0.1972E-14
10.58	0.1985E-14
11.04	0.2000E-14
11.55	0.2016E-14
12.13	0.2033E-14
12.78	0.2051E-14
13.52	0.2071E-14
14.36	0.2092E-14
15.32	0.2115E-14
16.41	0.2139E-14
17.66	0.2164E-14
19.09	0.2191E-14
20.74	0.2219E-14
22.63	0.2249E-14
24.79	0.2279E-14
27.27	0.2310E-14
30.12	0.2342E-14
33.39	0.2374E-14
37.16	0.2406E-14
41.51	0.2437E-14
46.57	0.2468E-14
52.47	0.2496E-14
59.41	0.2523E-14
67.64	0.2546E-14
77.48	0.2566E-14
 
 
C40   Ar(1s5)    Excitation    1.89 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.2057E-19
0.1209	0.3278E-19
0.1408	0.5145E-19
0.1653	0.8095E-19
0.1954	0.1309E-18
0.2319	0.2278E-18
0.2757	0.4438E-18
0.3249	0.9470E-18
0.3786	0.2082E-17
0.4357	0.4456E-17
0.4920	0.8948E-17
0.5471	0.1677E-16
0.6001	0.2940E-16
0.6507	0.4857E-16
0.6994	0.7620E-16
0.7461	0.1142E-15
0.7920	0.1648E-15
0.8378	0.2302E-15
0.8846	0.3126E-15
0.9328	0.4142E-15
0.9838	0.5373E-15
1.038	0.6838E-15
1.097	0.8558E-15
1.162	0.1055E-14
1.233	0.1281E-14
1.642	0.2267E-14
1.706	0.2493E-14
1.778	0.2743E-14
1.861	0.3018E-14
1.953	0.3315E-14
2.057	0.3631E-14
2.172	0.3963E-14
2.298	0.4310E-14
2.437	0.4669E-14
2.581	0.5026E-14
2.745	0.5408E-14
2.923	0.5801E-14
3.113	0.6205E-14
3.315	0.6617E-14
3.526	0.7031E-14
3.741	0.7442E-14
3.956	0.7840E-14
4.165	0.8220E-14
4.365	0.8575E-14
4.553	0.8904E-14
4.729	0.9205E-14
4.892	0.9480E-14
5.044	0.9733E-14
5.186	0.9965E-14
5.320	0.1018E-13
5.448	0.1039E-13
5.572	0.1058E-13
5.694	0.1077E-13
5.815	0.1095E-13
5.936	0.1113E-13
6.059	0.1131E-13
6.185	0.1150E-13
6.314	0.1168E-13
6.446	0.1187E-13
6.584	0.1205E-13
6.726	0.1225E-13
6.875	0.1244E-13
7.029	0.1265E-13
7.191	0.1285E-13
7.360	0.1306E-13
7.537	0.1328E-13
7.725	0.1351E-13
7.923	0.1374E-13
8.134	0.1398E-13
8.359	0.1423E-13
8.601	0.1449E-13
8.862	0.1477E-13
9.145	0.1506E-13
9.453	0.1536E-13
9.792	0.1569E-13
10.16	0.1603E-13
10.58	0.1639E-13
11.04	0.1677E-13
11.55	0.1718E-13
12.13	0.1761E-13
12.78	0.1807E-13
13.52	0.1855E-13
14.36	0.1907E-13
15.32	0.1961E-13
16.41	0.2018E-13
17.66	0.2078E-13
19.09	0.2141E-13
20.74	0.2206E-13
22.63	0.2273E-13
24.79	0.2342E-13
27.27	0.2412E-13
30.12	0.2482E-13
33.39	0.2553E-13
37.16	0.2622E-13
41.51	0.2689E-13
46.57	0.2754E-13
52.47	0.2816E-13
59.41	0.2873E-13
67.64	0.2924E-13
77.48	0.2968E-13
 
 
C41   Ar(1s5)    Excitation    2.04 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.1875E-20
0.1209	0.3386E-20
0.1408	0.5921E-20
0.1653	0.1010E-19
0.1954	0.1693E-19
0.2319	0.2859E-19
0.2757	0.5106E-19
0.3249	0.9958E-19
0.3786	0.2102E-18
0.4357	0.4557E-18
0.4920	0.9560E-18
0.5471	0.1895E-17
0.6001	0.3520E-17
0.6507	0.6136E-17
0.6994	0.1011E-16
0.7461	0.1581E-16
0.7920	0.2364E-16
0.8378	0.3401E-16
0.8846	0.4732E-16
0.9328	0.6387E-16
0.9838	0.8395E-16
1.038	0.1077E-15
1.097	0.1353E-15
1.162	0.1666E-15
1.233	0.2014E-15
1.642	0.2842E-15
1.706	0.3186E-15
1.778	0.3547E-15
1.861	0.3917E-15
1.953	0.4288E-15
2.057	0.4649E-15
2.172	0.4993E-15
2.298	0.5311E-15
2.437	0.5598E-15
2.581	0.5845E-15
2.745	0.6063E-15
2.923	0.6246E-15
3.113	0.6395E-15
3.315	0.6510E-15
3.526	0.6593E-15
3.741	0.6648E-15
3.956	0.6680E-15
4.165	0.6691E-15
4.365	0.6687E-15
4.553	0.6672E-15
4.729	0.6649E-15
4.892	0.6621E-15
5.044	0.6590E-15
5.186	0.6557E-15
5.320	0.6523E-15
5.448	0.6488E-15
5.572	0.6452E-15
5.694	0.6415E-15
5.815	0.6377E-15
5.936	0.6338E-15
6.059	0.6297E-15
6.185	0.6254E-15
6.314	0.6209E-15
6.446	0.6162E-15
6.584	0.6114E-15
6.726	0.6063E-15
6.875	0.6010E-15
7.029	0.5955E-15
7.191	0.5898E-15
7.360	0.5839E-15
7.537	0.5777E-15
7.725	0.5713E-15
7.923	0.5646E-15
8.134	0.5576E-15
8.359	0.5503E-15
8.601	0.5425E-15
8.862	0.5344E-15
9.145	0.5258E-15
9.453	0.5166E-15
9.792	0.5069E-15
10.16	0.4965E-15
10.58	0.4854E-15
11.04	0.4737E-15
11.55	0.4611E-15
12.13	0.4478E-15
12.78	0.4336E-15
13.52	0.4186E-15
14.36	0.4027E-15
15.32	0.3860E-15
16.41	0.3684E-15
17.66	0.3501E-15
19.09	0.3312E-15
20.74	0.3116E-15
22.63	0.2917E-15
24.79	0.2715E-15
27.27	0.2513E-15
30.12	0.2311E-15
33.39	0.2114E-15
37.16	0.1921E-15
41.51	0.1735E-15
46.57	0.1557E-15
52.47	0.1389E-15
59.41	0.1231E-15
67.64	0.1084E-15
77.48	0.9476E-16
 
 
C42   Ar(1s5)    Ionization    4.21 eV                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.4099E-24
0.3249	0.7478E-24
0.3786	0.1316E-23
0.4357	0.2073E-22
0.4920	0.3657E-22
0.5471	0.6702E-22
0.6001	0.1344E-21
0.6507	0.2991E-21
0.6994	0.7469E-21
0.7461	0.1936E-20
0.7920	0.5455E-20
0.8378	0.1681E-19
0.8846	0.5481E-19
0.9328	0.1776E-18
0.9838	0.5488E-18
1.038	0.1586E-17
1.097	0.4264E-17
1.162	0.1074E-16
1.233	0.2544E-16
1.642	0.4138E-14
1.706	0.4020E-14
1.778	0.3948E-14
1.861	0.3959E-14
1.953	0.4103E-14
2.057	0.4446E-14
2.172	0.5059E-14
2.298	0.6016E-14
2.437	0.7381E-14
2.581	0.9663E-14
2.745	0.1199E-13
2.923	0.1476E-13
3.113	0.1793E-13
3.315	0.2146E-13
3.526	0.2523E-13
3.741	0.2914E-13
3.956	0.3307E-13
4.165	0.3691E-13
4.365	0.4058E-13
4.553	0.4402E-13
4.729	0.4722E-13
4.892	0.5018E-13
5.044	0.5291E-13
5.186	0.5546E-13
5.320	0.5785E-13
5.448	0.6011E-13
5.572	0.6229E-13
5.694	0.6440E-13
5.815	0.6648E-13
5.936	0.6855E-13
6.059	0.7061E-13
6.185	0.7270E-13
6.314	0.7480E-13
6.446	0.7694E-13
6.584	0.7912E-13
6.726	0.8133E-13
6.875	0.8358E-13
7.029	0.8589E-13
7.191	0.8824E-13
7.360	0.9065E-13
7.537	0.9311E-13
7.725	0.9564E-13
7.923	0.9825E-13
8.134	0.1009E-12
8.359	0.1037E-12
8.601	0.1066E-12
8.862	0.1096E-12
9.145	0.1128E-12
9.453	0.1161E-12
9.792	0.1196E-12
10.16	0.1232E-12
10.58	0.1271E-12
11.04	0.1312E-12
11.55	0.1355E-12
12.13	0.1401E-12
12.78	0.1449E-12
13.52	0.1500E-12
14.36	0.1554E-12
15.32	0.1610E-12
16.41	0.1669E-12
17.66	0.1731E-12
19.09	0.1794E-12
20.74	0.1859E-12
22.63	0.1926E-12
24.79	0.1992E-12
27.27	0.2058E-12
30.12	0.2122E-12
33.39	0.2183E-12
37.16	0.2241E-12
41.51	0.2293E-12
46.57	0.2340E-12
52.47	0.2379E-12
59.41	0.2410E-12
67.64	0.2432E-12
77.48	0.2444E-12
 
 
C43   O2    Attachment                                          
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.000
0.1209	0.000
0.1408	0.000
0.1653	0.000
0.1954	0.000
0.2319	0.000
0.2757	0.1928E-26
0.3249	0.3509E-26
0.3786	0.6166E-26
0.4357	0.3319E-25
0.4920	0.5994E-25
0.5471	0.1144E-24
0.6001	0.2374E-24
0.6507	0.5332E-24
0.6994	0.1331E-23
0.7461	0.3400E-23
0.7920	0.9476E-23
0.8378	0.2877E-22
0.8846	0.9166E-22
0.9328	0.2899E-21
0.9838	0.8790E-21
1.038	0.2507E-20
1.097	0.6688E-20
1.162	0.1664E-19
1.233	0.3876E-19
1.642	0.2817E-17
1.706	0.2773E-17
1.778	0.2799E-17
1.861	0.2940E-17
1.953	0.3259E-17
2.057	0.3833E-17
2.172	0.4752E-17
2.298	0.6102E-17
2.437	0.7956E-17
2.581	0.1021E-16
2.745	0.1313E-16
2.923	0.1653E-16
3.113	0.2026E-16
3.315	0.2417E-16
3.526	0.2807E-16
3.741	0.3175E-16
3.956	0.3508E-16
4.165	0.3796E-16
4.365	0.4036E-16
4.553	0.4229E-16
4.729	0.4380E-16
4.892	0.4494E-16
5.044	0.4578E-16
5.186	0.4638E-16
5.320	0.4678E-16
5.448	0.4703E-16
5.572	0.4716E-16
5.694	0.4718E-16
5.815	0.4713E-16
5.936	0.4701E-16
6.059	0.4682E-16
6.185	0.4658E-16
6.314	0.4630E-16
6.446	0.4596E-16
6.584	0.4559E-16
6.726	0.4517E-16
6.875	0.4471E-16
7.029	0.4423E-16
7.191	0.4371E-16
7.360	0.4318E-16
7.537	0.4262E-16
7.725	0.4204E-16
7.923	0.4145E-16
8.134	0.4084E-16
8.359	0.4021E-16
8.601	0.3956E-16
8.862	0.3888E-16
9.145	0.3817E-16
9.453	0.3742E-16
9.792	0.3663E-16
10.16	0.3579E-16
10.58	0.3490E-16
11.04	0.3396E-16
11.55	0.3298E-16
12.13	0.3195E-16
12.78	0.3088E-16
13.52	0.2978E-16
14.36	0.2864E-16
15.32	0.2748E-16
16.41	0.2630E-16
17.66	0.2511E-16
19.09	0.2392E-16
20.74	0.2274E-16
22.63	0.2157E-16
24.79	0.2044E-16
27.27	0.1933E-16
30.12	0.1826E-16
33.39	0.1724E-16
37.16	0.1627E-16
41.51	0.1536E-16
46.57	0.1450E-16
52.47	0.1369E-16
59.41	0.1295E-16
67.64	0.1226E-16
77.48	0.1162E-16
 
 
C44   O2    Elastic                                             
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.6458E-14
0.1209	0.7430E-14
0.1408	0.8500E-14
0.1653	0.9736E-14
0.1954	0.1116E-13
0.2319	0.1280E-13
0.2757	0.1467E-13
0.3249	0.1668E-13
0.3786	0.1879E-13
0.4357	0.2098E-13
0.4920	0.2307E-13
0.5471	0.2505E-13
0.6001	0.2690E-13
0.6507	0.2859E-13
0.6994	0.3016E-13
0.7461	0.3159E-13
0.7920	0.3292E-13
0.8378	0.3417E-13
0.8846	0.3536E-13
0.9328	0.3650E-13
0.9838	0.3761E-13
1.038	0.3870E-13
1.097	0.3979E-13
1.162	0.4087E-13
1.233	0.4196E-13
1.642	0.4694E-13
1.706	0.4775E-13
1.778	0.4860E-13
1.861	0.4949E-13
1.953	0.5044E-13
2.057	0.5144E-13
2.172	0.5252E-13
2.298	0.5367E-13
2.437	0.5493E-13
2.581	0.5625E-13
2.745	0.5777E-13
2.923	0.5946E-13
3.113	0.6132E-13
3.315	0.6337E-13
3.526	0.6557E-13
3.741	0.6788E-13
3.956	0.7024E-13
4.165	0.7259E-13
4.365	0.7489E-13
4.553	0.7708E-13
4.729	0.7916E-13
4.892	0.8111E-13
5.044	0.8294E-13
5.186	0.8467E-13
5.320	0.8630E-13
5.448	0.8787E-13
5.572	0.8940E-13
5.694	0.9089E-13
5.815	0.9237E-13
5.936	0.9386E-13
6.059	0.9535E-13
6.185	0.9687E-13
6.314	0.9842E-13
6.446	0.1000E-12
6.584	0.1016E-12
6.726	0.1033E-12
6.875	0.1050E-12
7.029	0.1068E-12
7.191	0.1087E-12
7.360	0.1105E-12
7.537	0.1125E-12
7.725	0.1145E-12
7.923	0.1167E-12
8.134	0.1189E-12
8.359	0.1212E-12
8.601	0.1237E-12
8.862	0.1263E-12
9.145	0.1291E-12
9.453	0.1320E-12
9.792	0.1352E-12
10.16	0.1386E-12
10.58	0.1424E-12
11.04	0.1464E-12
11.55	0.1508E-12
12.13	0.1555E-12
12.78	0.1607E-12
13.52	0.1664E-12
14.36	0.1727E-12
15.32	0.1795E-12
16.41	0.1869E-12
17.66	0.1951E-12
19.09	0.2040E-12
20.74	0.2137E-12
22.63	0.2242E-12
24.79	0.2355E-12
27.27	0.2478E-12
30.12	0.2609E-12
33.39	0.2749E-12
37.16	0.2899E-12
41.51	0.3058E-12
46.57	0.3226E-12
52.47	0.3403E-12
59.41	0.3589E-12
67.64	0.3783E-12
77.48	0.3984E-12
 
 
C45   O2    Excitation    0.19 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.1040	0.3013E-16
0.1209	0.4574E-16
0.1408	0.6799E-16
0.1653	0.9866E-16
0.1954	0.1387E-15
0.2319	0.1878E-15
0.2757	0.2447E-15
0.3249	0.3045E-15
0.3786	0.3637E-15
0.4357	0.4193E-15
0.4920	0.4662E-15
0.5471	0.5045E-15
0.6001	0.5340E-15
0.6507	0.5554E-15
0.6994	0.5698E-15
0.7461	0.5778E-15
0.7920	0.5806E-15
0.8378	0.5789E-15
0.8846	0.5734E-15
0.9328	0.5643E-15
0.9838	0.5522E-15
1.038	0.5373E-15
